index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,,unit1_beam_index,seq_index,time_stamp[UTC],unit2_direction,unit2_num_sat,unit2_sat_used,unit2_fix_type,unit2_DGPS,unit2_PDOP,unit2_HDOP
378,./unit1/camera_data/image_BS1_8631_01_36_15.jpg,./unit1/mmWave_data/mmWave_power_422.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_422.txt,,21,13,['01-36-15-568'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
379,./unit1/camera_data/image_BS1_8632_01_36_15.jpg,./unit1/mmWave_data/mmWave_power_423.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_423.txt,,24,13,['01-36-15-710'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
380,./unit1/camera_data/image_BS1_8633_01_36_15.jpg,./unit1/mmWave_data/mmWave_power_424.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_424.txt,,29,13,['01-36-15-852'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
381,./unit1/camera_data/image_BS1_8634_01_36_16.jpg,./unit1/mmWave_data/mmWave_power_425.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_425.txt,,33,13,['01-36-16-0'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
382,./unit1/camera_data/image_BS1_8635_01_36_16.jpg,./unit1/mmWave_data/mmWave_power_426.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_426.txt,,37,13,['01-36-16-125'],0,15,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23,3D,Yes,1.3,0.7
383,./unit1/camera_data/image_BS1_8636_01_36_16.jpg,./unit1/mmWave_data/mmWave_power_427.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_427.txt,,39,13,['01-36-16-250'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
384,./unit1/camera_data/image_BS1_8637_01_36_16.jpg,./unit1/mmWave_data/mmWave_power_428.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_428.txt,,43,13,['01-36-16-375'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.4,0.7
385,./unit1/camera_data/image_BS1_8638_01_36_16.jpg,./unit1/mmWave_data/mmWave_power_429.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_429.txt,,46,13,['01-36-16-500'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.4,0.7
386,./unit1/camera_data/image_BS1_8639_01_36_16.jpg,./unit1/mmWave_data/mmWave_power_430.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_430.txt,,49,13,['01-36-16-625'],0,25,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30 B11 B12 B23 B24 B25,3D,Yes,1.4,0.7
387,./unit1/camera_data/image_BS1_8640_01_36_16.jpg,./unit1/mmWave_data/mmWave_power_431.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_431.txt,,52,13,['01-36-16-750'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
388,./unit1/camera_data/image_BS1_8641_01_36_16.jpg,./unit1/mmWave_data/mmWave_power_432.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_432.txt,,55,13,['01-36-16-875'],0,15,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23,3D,Yes,1.4,0.7
389,./unit1/camera_data/image_BS1_8642_01_36_17.jpg,./unit1/mmWave_data/mmWave_power_433.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_433.txt,,59,13,['01-36-17-0'],0,25,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30 B11 B12 B23 B24 B25,3D,Yes,1.4,0.7
390,./unit1/camera_data/image_BS1_8643_01_36_17.jpg,./unit1/mmWave_data/mmWave_power_434.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_434.txt,,60,13,['01-36-17-166'],0,15,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23,3D,Yes,1.3,0.7
391,./unit1/camera_data/image_BS1_8644_01_36_17.jpg,./unit1/mmWave_data/mmWave_power_435.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_435.txt,,62,13,['01-36-17-332'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
392,./unit1/camera_data/image_BS1_8645_01_36_17.jpg,./unit1/mmWave_data/mmWave_power_436.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_436.txt,,62,13,['01-36-17-498'],0,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.7
393,./unit1/camera_data/image_BS1_8779_01_36_34.jpg,./unit1/mmWave_data/mmWave_power_437.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_437.txt,,62,14,['01-36-34-830'],1,14,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23,3D,Yes,1.3,0.6
394,./unit1/camera_data/image_BS1_8781_01_36_35.jpg,./unit1/mmWave_data/mmWave_power_438.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_438.txt,,59,14,['01-36-35-0'],1,14,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23,3D,Yes,1.3,0.6
395,./unit1/camera_data/image_BS1_8782_01_36_35.jpg,./unit1/mmWave_data/mmWave_power_439.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_439.txt,,57,14,['01-36-35-142'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
396,./unit1/camera_data/image_BS1_8783_01_36_35.jpg,./unit1/mmWave_data/mmWave_power_440.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_440.txt,,55,14,['01-36-35-284'],1,25,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30 B11 B12 B21 B23 B24 B25,3D,Yes,1.3,0.6
397,./unit1/camera_data/image_BS1_8784_01_36_35.jpg,./unit1/mmWave_data/mmWave_power_441.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_441.txt,,55,14,['01-36-35-426'],1,14,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23,3D,Yes,1.3,0.6
398,./unit1/camera_data/image_BS1_8785_01_36_35.jpg,./unit1/mmWave_data/mmWave_power_442.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_442.txt,,51,14,['01-36-35-568'],1,25,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30 B11 B12 B21 B23 B24 B25,3D,Yes,1.3,0.6
399,./unit1/camera_data/image_BS1_8786_01_36_35.jpg,./unit1/mmWave_data/mmWave_power_443.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_443.txt,,52,14,['01-36-35-710'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
400,./unit1/camera_data/image_BS1_8787_01_36_35.jpg,./unit1/mmWave_data/mmWave_power_444.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_444.txt,,49,14,['01-36-35-852'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
401,./unit1/camera_data/image_BS1_8788_01_36_36.jpg,./unit1/mmWave_data/mmWave_power_445.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_445.txt,,46,14,['01-36-36-0'],1,14,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23,3D,Yes,1.3,0.7
402,./unit1/camera_data/image_BS1_8789_01_36_36.jpg,./unit1/mmWave_data/mmWave_power_446.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_446.txt,,44,14,['01-36-36-142'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
403,./unit1/camera_data/image_BS1_8790_01_36_36.jpg,./unit1/mmWave_data/mmWave_power_447.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_447.txt,,42,14,['01-36-36-284'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
404,./unit1/camera_data/image_BS1_8791_01_36_36.jpg,./unit1/mmWave_data/mmWave_power_448.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_448.txt,,39,14,['01-36-36-426'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
405,./unit1/camera_data/image_BS1_8792_01_36_36.jpg,./unit1/mmWave_data/mmWave_power_449.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_449.txt,,37,14,['01-36-36-568'],1,14,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23,3D,Yes,1.2,0.6
406,./unit1/camera_data/image_BS1_8793_01_36_36.jpg,./unit1/mmWave_data/mmWave_power_450.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_450.txt,,34,14,['01-36-36-710'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
407,./unit1/camera_data/image_BS1_8794_01_36_36.jpg,./unit1/mmWave_data/mmWave_power_451.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_451.txt,,31,14,['01-36-36-852'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
408,./unit1/camera_data/image_BS1_8795_01_36_37.jpg,./unit1/mmWave_data/mmWave_power_452.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_452.txt,,29,14,['01-36-37-0'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
409,./unit1/camera_data/image_BS1_8796_01_36_37.jpg,./unit1/mmWave_data/mmWave_power_453.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_453.txt,,27,14,['01-36-37-142'],1,14,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23,3D,Yes,1.3,0.6
410,./unit1/camera_data/image_BS1_8797_01_36_37.jpg,./unit1/mmWave_data/mmWave_power_454.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_454.txt,,23,14,['01-36-37-284'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
411,./unit1/camera_data/image_BS1_8798_01_36_37.jpg,./unit1/mmWave_data/mmWave_power_455.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_455.txt,,22,14,['01-36-37-426'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
412,./unit1/camera_data/image_BS1_8799_01_36_37.jpg,./unit1/mmWave_data/mmWave_power_456.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_456.txt,,17,14,['01-36-37-568'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
413,./unit1/camera_data/image_BS1_8800_01_36_37.jpg,./unit1/mmWave_data/mmWave_power_457.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_457.txt,,17,14,['01-36-37-710'],1,19,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
414,./unit1/camera_data/image_BS1_8801_01_36_37.jpg,./unit1/mmWave_data/mmWave_power_458.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_458.txt,,14,14,['01-36-37-852'],1,18,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E15 E27 E30,3D,Yes,1.2,0.6
415,./unit1/camera_data/image_BS1_8802_01_36_38.jpg,./unit1/mmWave_data/mmWave_power_459.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_459.txt,,11,14,['01-36-38-0'],1,26,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30 B11 B12 B21 B22 B23 B24 B25,3D,Yes,1.2,0.6
416,./unit1/camera_data/image_BS1_8803_01_36_38.jpg,./unit1/mmWave_data/mmWave_power_460.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_460.txt,,11,14,['01-36-38-142'],1,14,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23,3D,Yes,1.3,0.6
417,./unit1/camera_data/image_BS1_8804_01_36_38.jpg,./unit1/mmWave_data/mmWave_power_461.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_461.txt,,7,14,['01-36-38-284'],1,18,G2 G5 G6 G12 G19 G24 G25 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
418,./unit1/camera_data/image_BS1_8805_01_36_38.jpg,./unit1/mmWave_data/mmWave_power_462.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_462.txt,,6,14,['01-36-38-426'],1,18,G2 G5 G6 G12 G19 G24 G25 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
419,./unit1/camera_data/image_BS1_8806_01_36_38.jpg,./unit1/mmWave_data/mmWave_power_463.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_463.txt,,4,14,['01-36-38-568'],1,25,G2 G5 G6 G12 G19 G24 G25 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30 B11 B12 B21 B22 B23 B24 B25,3D,Yes,1.2,0.6
420,./unit1/camera_data/image_BS1_8808_01_36_38.jpg,./unit1/mmWave_data/mmWave_power_464.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_464.txt,,2,14,['01-36-38-710'],1,18,G2 G5 G6 G12 G19 G24 G25 R6 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.6
421,./unit1/camera_data/image_BS1_8809_01_36_38.jpg,./unit1/mmWave_data/mmWave_power_465.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_465.txt,,2,14,['01-36-38-852'],1,14,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R22 R23,3D,Yes,1.2,0.6
422,./unit1/camera_data/image_BS1_9104_01_37_17.jpg,./unit1/mmWave_data/mmWave_power_466.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_466.txt,,2,15,['01-37-17-498'],0,26,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30 B11 B12 B21 B22 B23 B24 B25,3D,Yes,1.3,0.6
423,./unit1/camera_data/image_BS1_9105_01_37_17.jpg,./unit1/mmWave_data/mmWave_power_467.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_467.txt,,2,15,['01-37-17-664'],0,19,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
424,./unit1/camera_data/image_BS1_9106_01_37_17.jpg,./unit1/mmWave_data/mmWave_power_468.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_468.txt,,2,15,['01-37-17-830'],0,19,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
425,./unit1/camera_data/image_BS1_9107_01_37_18.jpg,./unit1/mmWave_data/mmWave_power_469.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_469.txt,,6,15,['01-37-18-0'],0,26,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30 B11 B12 B21 B22 B23 B24 B25,3D,Yes,1.3,0.7
426,./unit1/camera_data/image_BS1_9108_01_37_18.jpg,./unit1/mmWave_data/mmWave_power_470.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_470.txt,,7,15,['01-37-18-125'],0,14,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23,3D,Yes,1.2,0.7
427,./unit1/camera_data/image_BS1_9109_01_37_18.jpg,./unit1/mmWave_data/mmWave_power_471.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_471.txt,,11,15,['01-37-18-250'],0,19,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.7
428,./unit1/camera_data/image_BS1_9110_01_37_18.jpg,./unit1/mmWave_data/mmWave_power_472.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_472.txt,,14,15,['01-37-18-375'],0,19,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
429,./unit1/camera_data/image_BS1_9111_01_37_18.jpg,./unit1/mmWave_data/mmWave_power_473.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_473.txt,,19,15,['01-37-18-500'],0,19,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
430,./unit1/camera_data/image_BS1_9112_01_37_18.jpg,./unit1/mmWave_data/mmWave_power_474.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_474.txt,,22,15,['01-37-18-625'],0,25,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30 B11 B12 B21 B23 B24 B25,3D,Yes,1.3,0.7
431,./unit1/camera_data/image_BS1_9113_01_37_18.jpg,./unit1/mmWave_data/mmWave_power_475.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_475.txt,,27,15,['01-37-18-750'],0,19,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
432,./unit1/camera_data/image_BS1_9114_01_37_18.jpg,./unit1/mmWave_data/mmWave_power_476.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_476.txt,,31,15,['01-37-18-875'],0,14,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23,3D,Yes,1.3,0.7
433,./unit1/camera_data/image_BS1_9115_01_37_19.jpg,./unit1/mmWave_data/mmWave_power_477.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_477.txt,,34,15,['01-37-19-0'],0,19,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
434,./unit1/camera_data/image_BS1_9116_01_37_19.jpg,./unit1/mmWave_data/mmWave_power_478.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_478.txt,,39,15,['01-37-19-125'],0,13,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23,3D,Yes,1.3,0.7
435,./unit1/camera_data/image_BS1_9117_01_37_19.jpg,./unit1/mmWave_data/mmWave_power_479.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_479.txt,,42,15,['01-37-19-250'],0,18,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
436,./unit1/camera_data/image_BS1_9118_01_37_19.jpg,./unit1/mmWave_data/mmWave_power_480.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_480.txt,,45,15,['01-37-19-375'],0,18,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.4,0.7
437,./unit1/camera_data/image_BS1_9119_01_37_19.jpg,./unit1/mmWave_data/mmWave_power_481.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_481.txt,,49,15,['01-37-19-500'],0,18,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.4,0.7
438,./unit1/camera_data/image_BS1_9120_01_37_19.jpg,./unit1/mmWave_data/mmWave_power_482.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_482.txt,,52,15,['01-37-19-625'],0,13,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23,3D,Yes,1.3,0.7
439,./unit1/camera_data/image_BS1_9121_01_37_19.jpg,./unit1/mmWave_data/mmWave_power_483.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_483.txt,,55,15,['01-37-19-750'],0,18,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.4,0.7
440,./unit1/camera_data/image_BS1_9122_01_37_19.jpg,./unit1/mmWave_data/mmWave_power_484.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_484.txt,,55,15,['01-37-19-875'],0,18,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.7
441,./unit1/camera_data/image_BS1_9123_01_37_20.jpg,./unit1/mmWave_data/mmWave_power_485.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_485.txt,,59,15,['01-37-20-0'],0,13,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23,3D,Yes,1.2,0.7
442,./unit1/camera_data/image_BS1_9124_01_37_20.jpg,./unit1/mmWave_data/mmWave_power_486.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_486.txt,,62,15,['01-37-20-166'],0,13,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23,3D,Yes,1.2,0.7
443,./unit1/camera_data/image_BS1_9125_01_37_20.jpg,./unit1/mmWave_data/mmWave_power_487.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_487.txt,,62,15,['01-37-20-332'],0,18,G2 G5 G6 G12 G19 G24 G25 G29 R7 R12 R13 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.2,0.7
444,./unit1/camera_data/image_BS1_9218_01_37_32.jpg,./unit1/mmWave_data/mmWave_power_488.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_488.txt,,62,16,['01-37-32-664'],1,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
445,./unit1/camera_data/image_BS1_9219_01_37_32.jpg,./unit1/mmWave_data/mmWave_power_489.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_489.txt,,62,16,['01-37-32-830'],1,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
446,./unit1/camera_data/image_BS1_9220_01_37_33.jpg,./unit1/mmWave_data/mmWave_power_490.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_490.txt,,59,16,['01-37-33-0'],1,15,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23,3D,Yes,1.3,0.6
447,./unit1/camera_data/image_BS1_9221_01_37_33.jpg,./unit1/mmWave_data/mmWave_power_491.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_491.txt,,59,16,['01-37-33-125'],1,15,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23,3D,Yes,1.3,0.6
448,./unit1/camera_data/image_BS1_9222_01_37_33.jpg,./unit1/mmWave_data/mmWave_power_492.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_492.txt,,59,16,['01-37-33-250'],1,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
449,./unit1/camera_data/image_BS1_9223_01_37_33.jpg,./unit1/mmWave_data/mmWave_power_493.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_493.txt,,59,16,['01-37-33-375'],1,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
450,./unit1/camera_data/image_BS1_9224_01_37_33.jpg,./unit1/mmWave_data/mmWave_power_494.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_494.txt,,55,16,['01-37-33-500'],1,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
451,./unit1/camera_data/image_BS1_9225_01_37_33.jpg,./unit1/mmWave_data/mmWave_power_495.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_495.txt,,55,16,['01-37-33-625'],1,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
452,./unit1/camera_data/image_BS1_9226_01_37_33.jpg,./unit1/mmWave_data/mmWave_power_496.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_496.txt,,54,16,['01-37-33-750'],1,20,G2 G5 G6 G12 G19 G24 G25 G29 R6 R7 R12 R13 R21 R22 R23 E2 E13 E15 E27 E30,3D,Yes,1.3,0.6
